Student ID,Payment Date
SID58179,April 22
SID5818,April 3
SID58180,April 28
SID58181,April 23
SID58182,April 4
SID58183,April 16
SID58184,April 14
SID58185,April 8
SID58186,April 19
SID58187,April 18
SID58188,April 14
SID58189,April 20
SID5819,April 4
SID58190,April 19
SID58191,April 25
SID58192,April 22
SID58193,April 4
SID58194,April 12
SID58195,April 15
SID58196,April 9
SID58197,April 1
SID58198,April 19
SID58199,April 4
SID5820,April 5
SID58200,April 22
SID58201,April 14
SID58202,April 14
SID58203,April 17
SID58204,April 20
SID58205,April 23
SID58206,April 7
SID58207,April 3
SID58208,April 12
SID58209,April 9
SID5821,April 2
SID58210,April 19
SID58211,April 3
SID58212,April 20
SID58213,April 25
SID58214,April 19
SID58215,April 15
SID58216,April 21
SID58217,April 14
SID58218,April 1
SID58219,April 7
SID5822,April 7
SID58220,April 6
SID58221,April 24
SID58222,April 19
SID58223,April 14
SID58224,April 26
SID58225,April 16
SID58226,April 23
SID58227,April 7
SID58228,April 7
SID58229,April 25
SID5823,April 19
SID58230,April 21
SID58231,April 16
SID58232,April 6
SID58233,April 14
SID58234,April 3
SID58235,April 27
SID58236,April 25
SID58237,April 5
SID58238,April 6
SID58239,April 16
SID5824,April 4
SID58240,April 1
SID58241,April 21
SID58242,April 24
SID58243,April 14
SID58244,April 3
SID58245,April 3
SID58246,April 3
SID58247,April 18
SID58248,April 25
SID58249,April 23
SID5825,April 8
SID58250,April 24
SID58251,April 20
SID58252,April 7
SID58253,April 6
SID58254,April 16
SID58255,April 14
SID58256,April 28
SID58257,April 26
SID58258,April 18
SID58259,April 14
SID5826,April 1
SID58260,April 23
SID58261,April 14
SID58262,April 16
SID58263,April 28
SID58264,April 6
SID58265,April 19
SID58266,April 1
SID58267,April 20
SID58268,April 10
SID58269,April 25
SID5827,April 9
SID58270,April 20
SID58271,April 1
SID58272,April 9
SID58273,April 15
SID58274,April 8
SID58275,April 24
SID58276,April 13
SID58277,April 25
SID58278,April 9
SID58279,April 28
SID5828,April 27
SID58280,April 10
SID58281,April 2
SID58282,April 14
SID58283,April 1
SID58284,April 22
SID58285,April 12
SID58286,April 21
SID58287,April 13
SID58288,April 2
SID58289,April 22
SID5829,April 5
SID58290,April 4
SID58291,April 12
SID58292,April 4
SID58293,April 5
SID58294,April 9
SID58295,April 28
SID58296,April 28
SID58297,April 27
SID58298,April 7
SID58299,April 27
SID5830,April 13
SID58300,April 24
SID58301,April 26
SID58302,April 25
SID58303,April 15
SID58304,April 17
SID58305,April 11
SID58306,April 17
SID58307,April 24
SID58308,April 9
SID58309,April 13
SID5831,April 20
SID58310,April 20
SID58311,April 1
SID58312,April 25
SID58313,April 25
SID58314,April 18
SID58315,April 3
SID58316,April 12
SID58317,April 19
SID58318,April 19
SID58319,April 9
SID5832,April 13
SID58320,April 24
SID58321,April 11
SID58322,April 12
SID58323,April 21
SID58324,April 4
SID58325,April 10
SID58326,April 26
SID58327,April 13
SID58328,April 6
SID58329,April 25
SID5833,April 8
SID58330,April 4
SID58331,April 3
SID58332,April 25
SID58333,April 9
SID58334,April 25
SID58335,April 27
SID58336,April 15
SID58337,April 19
SID58338,April 12
SID58339,April 2
SID5834,April 24
SID58340,April 18
SID58341,April 3
SID58342,April 3
SID58343,April 3
SID58344,April 14
SID58345,April 19
SID58346,April 19
SID58347,April 13
SID58348,April 20
SID58349,April 13
SID5835,April 5
SID58350,April 26
SID58351,April 21
SID58352,April 27
SID58353,April 1
SID58354,April 21
SID58355,April 26
SID58356,April 4
SID58357,April 9
SID58358,April 20
SID58359,April 26
SID5836,April 1
SID58360,April 28
SID58361,April 14
SID58362,April 1
SID58363,April 21
SID58364,April 17
SID58365,April 22
SID58366,April 25
SID58367,April 12
SID58368,April 8
SID58369,April 1
SID5837,April 19
SID58370,April 2
SID58371,April 17
SID58372,April 15
SID58373,April 4
SID58374,April 27
SID58375,April 14
SID58376,April 19
SID58377,April 20
SID58378,April 24
SID58379,April 15
SID5838,April 23
SID58380,April 21
SID58381,April 19
SID58382,April 17
SID58383,April 3
SID58384,April 26
SID58385,April 16
SID58386,April 28
SID58387,April 1
SID58388,April 13
SID58389,April 9
SID5839,April 11
SID58390,April 27
SID58391,April 23
SID58392,April 1
SID58393,April 5
SID58394,April 20
SID58395,April 20
SID58396,April 18
SID58397,April 28
SID58398,April 7
SID58399,April 20
SID5840,April 22
SID58400,April 9
SID58401,April 28
SID58402,April 27
SID58403,April 19
SID58404,April 9
SID58405,April 10
SID58406,April 6
SID58407,April 11
SID58408,April 3
SID58409,April 14
SID5841,April 21
SID58410,April 11
SID58411,April 17
SID58412,April 25
SID58413,April 18
SID58414,April 28
SID58415,April 9
SID58416,April 18
SID58417,April 24
SID58418,April 9
SID58419,April 15
SID5842,April 25
SID58420,April 23
SID58421,April 6
SID58422,April 16
SID58423,April 22
SID58424,April 6
SID58425,April 9
SID58426,April 21
SID58427,April 13
SID58428,April 4
SID58429,April 18
SID5843,April 1
SID58430,April 13
SID58431,April 1
SID58432,April 23
SID58433,April 6
SID58434,April 5
SID58435,April 19
SID58436,April 24
SID58437,April 3
SID58438,April 22
SID58439,April 3
SID5844,April 24
SID58440,April 28
SID58441,April 22
SID58442,April 7
SID58443,April 19
SID58444,April 22
SID58445,April 17
SID58446,April 19
SID58447,April 26
SID58448,April 23
SID58449,April 18
SID5845,April 10
SID58450,April 12
SID58451,April 28
SID58452,April 7
SID58453,April 28
SID58454,April 22
SID58455,April 22
SID58456,April 16
SID58457,April 3
SID58458,April 13
SID58459,April 12
SID5846,April 26
SID58460,April 11
SID58461,April 6
SID58462,April 24
SID58463,April 6
SID58464,April 5
SID58465,April 24
SID58466,April 27
SID58467,April 23
SID58468,April 7
SID58469,April 8
SID5847,April 8
SID58470,April 2
SID58471,April 14
SID58472,April 6
SID58473,April 10
SID58474,April 27
SID58475,April 11
SID58476,April 17
SID58477,April 4
SID58478,April 7
SID58479,April 27
SID5848,April 12
SID58480,April 7
SID58481,April 25
SID58482,April 28
SID58483,April 10
SID58484,April 10
SID58485,April 10
SID58486,April 17
SID58487,April 5
SID58488,April 28
SID58489,April 10
SID5849,April 20
SID58490,April 3
SID58491,April 24
SID58492,April 6
SID58493,April 23
SID58494,April 27
SID58495,April 18
SID58496,April 6
SID58497,April 11
SID58498,April 5
SID58499,April 22
SID5850,April 5
SID58500,April 15
SID58501,April 14
SID58502,April 28
SID58503,April 19
SID58504,April 13
SID58505,April 13
SID58506,April 17
SID58507,April 23
SID58508,April 19
SID58509,April 3
SID5851,April 28
SID58510,April 21
SID58511,April 21
SID58512,April 19
SID58513,April 10
SID58514,April 6
SID58515,April 17
SID58516,April 17
SID58517,April 9
SID58518,April 20
SID58519,April 1
SID5852,April 18
SID58520,April 6
SID58521,April 16
SID58522,April 13
SID58523,April 26
SID58524,April 28
SID58525,April 11
SID58526,April 12
SID58527,April 14
SID58528,April 11
SID58529,April 5
SID5853,April 19
SID58530,April 6
SID58531,April 10
SID58532,April 26
SID58533,April 3
SID58534,April 18
SID58535,April 6
SID58536,April 15
SID58537,April 11
SID58538,April 21
SID58539,April 22
SID5854,April 16
SID58540,April 26
SID58541,April 10
SID58542,April 17
SID58543,April 4
SID58544,April 24
SID58545,April 5
SID58546,April 27
SID58547,April 21
SID58548,April 4
SID58549,April 26
SID5855,April 9
SID58550,April 3
SID58551,April 25
SID58552,April 8
SID58553,April 9
SID58554,April 13
SID58555,April 24
SID58556,April 21
SID58557,April 24
SID58558,April 19
SID58559,April 2
SID5856,April 16
SID58560,April 12
SID58561,April 25
SID58562,April 16
SID58563,April 25
SID58564,April 20
SID58565,April 4
SID58566,April 15
SID58567,April 12
SID58568,April 6
SID58569,April 16
SID5857,April 11
SID58570,April 4
SID58571,April 27
SID58572,April 18
SID58573,April 2
SID58574,April 20
SID58575,April 19
SID58576,April 14
SID58577,April 22
SID58578,April 22
SID58579,April 7
SID5858,April 6
SID58580,April 10
SID58581,April 12
SID58582,April 1
SID58583,April 3
SID58584,April 14
SID58585,April 21
SID58586,April 26
SID58587,April 14
SID58588,April 15
SID58589,April 19
SID5859,April 20
SID58590,April 21
SID58591,April 25
SID58592,April 10
SID58593,April 6
SID58594,April 25
SID58595,April 16
SID58596,April 26
SID58597,April 6
SID58598,April 6
SID58599,April 28
SID5860,April 26
SID58600,April 22
SID58601,April 26
SID58602,April 19
SID58603,April 26
SID58604,April 20
SID58605,April 25
SID58606,April 13
SID58607,April 24
SID58608,April 4
SID58609,April 1
SID5861,April 19
SID58610,April 25
SID58611,April 13
SID58612,April 4
SID58613,April 27
SID58614,April 4
SID58615,April 12
SID58616,April 16
SID58617,April 15
SID58618,April 16
SID58619,April 6
SID5862,April 19
SID58620,April 24
SID58621,April 21
SID58622,April 21
SID58623,April 7
SID58624,April 20
SID58625,April 21
SID58626,April 25
SID58627,April 6
SID58628,April 9
SID58629,April 17
SID5863,April 19
SID58630,April 7
SID58631,April 10
SID58632,April 22
SID58633,April 10
SID58634,April 3
SID58635,April 2
SID58636,April 17
SID58637,April 16
SID58638,April 1
SID58639,April 4
SID5864,April 15
SID58640,April 6
SID58641,April 23
SID58642,April 27
SID58643,April 14
SID58644,April 23
SID58645,April 1
SID58646,April 27
SID58647,April 19
SID58648,April 11
SID58649,April 25
SID5865,April 23
SID58650,April 1
SID58651,April 16
SID58652,April 4
SID58653,April 16
SID58654,April 17
SID58655,April 9
SID58656,April 7
SID58657,April 6
SID58658,April 13
SID58659,April 28
SID5866,April 11
SID58660,April 16
SID58661,April 15
SID58662,April 1
SID58663,April 7
SID58664,April 6
SID58665,April 27
SID58666,April 3
SID58667,April 18
SID58668,April 7
SID58669,April 18
SID5867,April 27
SID58670,April 28
SID58671,April 7
SID58672,April 9
SID58673,April 27
SID58674,April 22
SID58675,April 27
SID58676,April 20
SID58677,April 26
SID58678,April 13
SID58679,April 11
SID5868,April 17
SID58680,April 13
SID58681,April 25
SID58682,April 19
SID58683,April 14
SID58684,April 19
SID58685,April 20
SID58686,April 22
SID58687,April 19
SID58688,April 1
SID58689,April 13
SID5869,April 8
SID58690,April 24
SID58691,April 6
SID58692,April 1
SID58693,April 15
SID58694,April 9
SID58695,April 9
SID58696,April 9
SID58697,April 19
SID58698,April 27
SID58699,April 3
SID5870,April 2
SID58700,April 6
SID58701,April 21
SID58702,April 7
SID58703,April 5
SID58704,April 22
SID58705,April 13
SID58706,April 3
SID58707,April 7
SID58708,April 26
SID58709,April 1
SID5871,April 20
SID58710,April 28
SID58711,April 4
SID58712,April 9
SID58713,April 11
SID58714,April 6
SID58715,April 12
SID58716,April 3
SID58717,April 13
SID58718,April 13
SID58719,April 22
SID5872,April 12
SID58720,April 17
SID58721,April 2
SID58722,April 25
SID58723,April 3
SID58724,April 7
SID58725,April 3
SID58726,April 25
SID58727,April 1
SID58728,April 27
SID58729,April 26
SID5873,April 14
SID58730,April 23
SID58731,April 19
SID58732,April 5
SID58733,April 9
SID58734,April 3
SID58735,April 14
SID58736,April 5
SID58737,April 14
SID58738,April 10
SID58739,April 12
SID5874,April 27
SID58740,April 11
SID58741,April 28
SID58742,April 8
SID58743,April 20
SID58744,April 28
SID58745,April 25
SID58746,April 13
SID58747,April 24
SID58748,April 7
SID58749,April 6
SID5875,April 8
SID58750,April 3
SID58751,April 8
SID58752,April 10
SID58753,April 13
SID58754,April 7
SID58755,April 16
SID58756,April 22
SID58757,April 16
SID58758,April 28
SID58759,April 25
SID5876,April 22
SID58760,April 8
SID58761,April 2
SID58762,April 9
SID58763,April 21
SID58764,April 20
SID58765,April 16
SID58766,April 10
SID58767,April 1
SID58768,April 22
SID58769,April 13
SID5877,April 15
SID58770,April 13
SID58771,April 21
SID58772,April 2
SID58773,April 7
SID58774,April 17
SID58775,April 7
SID58776,April 27
SID58777,April 5
SID58778,April 9
SID58779,April 15
SID5878,April 9
SID58780,April 12
SID58781,April 7
SID58782,April 8
SID58783,April 25
SID58784,April 22
SID58785,April 18
SID58786,April 9
SID58787,April 5
SID58788,April 9
SID58789,April 18
SID5879,April 6
SID58790,April 26
SID58791,April 26
SID58792,April 1
SID58793,April 10
SID58794,April 4
SID58795,April 6
SID58796,April 15
SID58797,April 15
SID58798,April 11
SID58799,April 26
SID5880,April 1
SID58800,April 10
SID58801,April 27
SID58802,April 9
SID58803,April 20
SID58804,April 25
SID58805,April 24
SID58806,April 26
SID58807,April 1
SID58808,April 25
SID58809,April 23
SID5881,April 25
SID58810,April 21
SID58811,April 18
SID58812,April 7
SID58813,April 4
SID58814,April 16
SID58815,April 8
SID58816,April 11
SID58817,April 27
SID58818,April 6
SID58819,April 13
SID5882,April 27
SID58820,April 23
SID58821,April 22
SID58822,April 27
SID58823,April 22
SID58824,April 5
SID58825,April 7
SID58826,April 6
SID58827,April 16
SID58828,April 3
SID58829,April 28
SID5883,April 9
SID58830,April 10
SID58831,April 19
SID58832,April 9
SID58833,April 5
SID58834,April 21
SID58835,April 16
SID58836,April 15
SID58837,April 7
SID58838,April 5
SID58839,April 27
SID5884,April 13
SID58840,April 2
SID58841,April 27
SID58842,April 14
SID58843,April 20
SID58844,April 12
SID58845,April 11
SID58846,April 10
SID58847,April 22
SID58848,April 5
SID58849,April 8
SID5885,April 1
SID58850,April 10
SID58851,April 27
SID58852,April 6
SID58853,April 9
SID58854,April 28
SID58855,April 4
SID58856,April 5
SID58857,April 26
SID58858,April 3
SID58859,April 11
SID5886,April 3
SID58860,April 9
SID58861,April 20
SID58862,April 19
SID58863,April 15
SID58864,April 24
SID58865,April 6
SID58866,April 21
SID58867,April 26
SID58868,April 13
SID58869,April 2
SID5887,April 7
SID58870,April 9
SID58871,April 24
SID58872,April 26
SID58873,April 20
SID58874,April 20
SID58875,April 17
SID58876,April 25
SID58877,April 19
SID58878,April 7
SID58879,April 10
SID5888,April 28
SID58880,April 18
SID58881,April 27
SID58882,April 21
SID58883,April 25
SID58884,April 23
SID58885,April 3
SID58886,April 16
SID58887,April 6
SID58888,April 14
SID58889,April 28
SID5889,April 22
SID58890,April 10
SID58891,April 8
SID58892,April 11
SID58893,April 21
SID58894,April 6
SID58895,April 23
SID58896,April 14
SID58897,April 23
SID58898,April 17
SID58899,April 11
SID5890,April 23
SID58900,April 15
SID58901,April 18
SID58902,April 17
SID58903,April 1
SID58904,April 8
SID58905,April 11
SID58906,April 18
SID58907,April 7
SID58908,April 20
SID58909,April 25
SID5891,April 11
SID58910,April 28
SID58911,April 12
SID58912,April 20
SID58913,April 27
SID58914,April 1
SID58915,April 12
SID58916,April 14
SID58917,April 4
SID58918,April 15
SID58919,April 25
SID5892,April 5
SID58920,April 19
SID58921,April 9
SID58922,April 27
SID58923,April 9
SID58924,April 21
SID58925,April 7
SID58926,April 22
SID58927,April 26
SID58928,April 12
SID58929,April 11
SID5893,April 13
SID58930,April 16
SID58931,April 2
SID58932,April 4
SID58933,April 24
SID58934,April 25
SID58935,April 17
SID58936,April 1
SID58937,April 20
SID58938,April 27
SID58939,April 20
SID5894,April 21
SID58940,April 11
SID58941,April 7
SID58942,April 3
SID58943,April 1
SID58944,April 27
SID58945,April 4
SID58946,April 27
SID58947,April 19
SID58948,April 3
SID58949,April 10
SID5895,April 15
SID58950,April 28
SID58951,April 28
SID58952,April 4
SID58953,April 24
SID58954,April 6
SID58955,April 3
SID58956,April 20
SID58957,April 28
SID58958,April 14
SID58959,April 27
SID5896,April 6
SID58960,April 8
SID58961,April 8
SID58962,April 21
SID58963,April 25
SID58964,April 23
SID58965,April 5
SID58966,April 22
SID58967,April 16
SID58968,April 17
SID58969,April 20
SID5897,April 25
SID58970,April 15
SID58971,April 15
SID58972,April 13
SID58973,April 25
SID58974,April 7
SID58975,April 16
SID58976,April 22
SID58977,April 2
SID58978,April 18
SID58979,April 2
SID5898,April 17
SID58980,April 8
SID58981,April 21
SID58982,April 17
SID58983,April 25
SID58984,April 13
SID58985,April 5
SID58986,April 26
SID58987,April 5
SID58988,April 2
SID58989,April 19
SID5899,April 3
SID58990,April 2
SID58991,April 21
SID58992,April 10
SID58993,April 21
SID58994,April 19
SID58995,April 26
SID58996,April 17
SID58997,April 26
SID58998,April 11
SID58999,April 13
SID5900,April 12
SID59000,April 20
SID59001,April 8
SID59002,April 23
SID59003,April 6
SID59004,April 12
SID59005,April 19
SID59006,April 27
SID59007,April 10
SID59008,April 28
SID59009,April 25
SID5901,April 11
SID59010,April 2
SID59011,April 5
SID59012,April 17
SID59013,April 9
SID59014,April 13
SID59015,April 12
SID59016,April 18
SID59017,April 21
SID59018,April 2
SID59019,April 13
SID5902,April 19
SID59020,April 16
SID59021,April 28
SID59022,April 13
SID59023,April 19
SID59024,April 10
SID59025,April 13
SID59026,April 14
SID59027,April 28
SID59028,April 27
SID59029,April 10
SID5903,April 27
SID59030,April 14
SID59031,April 12
SID59032,April 2
SID59033,April 12
SID59034,April 16
SID59035,April 16
SID59036,April 2
SID59037,April 18
SID59038,April 14
SID59039,April 20
SID5904,April 10
SID59040,April 16
SID59041,April 25
SID59042,April 2
SID59043,April 17
SID59044,April 13
SID59045,April 8
SID59046,April 1
SID59047,April 15
SID59048,April 24
SID59049,April 24
SID5905,April 9
SID59050,April 10
SID59051,April 5
SID59052,April 14
SID59053,April 28
SID59054,April 1
SID59055,April 14
SID59056,April 16
SID59057,April 9
SID59058,April 5
SID59059,April 20
SID5906,April 25
SID59060,April 7
SID59061,April 4
SID59062,April 6
SID59063,April 25
SID59064,April 9
SID59065,April 27
SID59066,April 27
SID59067,April 18
SID59068,April 8
SID59069,April 9
SID5907,April 10
SID59070,April 5
SID59071,April 16
SID59072,April 6
SID59073,April 16
SID59074,April 15
SID59075,April 22
SID59076,April 14
SID59077,April 24
SID59078,April 17
SID59079,April 14
SID5908,April 9
SID59080,April 14
SID59081,April 12
SID59082,April 11
SID59083,April 4
SID59084,April 4
SID59085,April 21
SID59086,April 8
SID59087,April 25
SID59088,April 12
SID59089,April 7
SID5909,April 9
SID59090,April 21
